step,loss,lr,s1,s2,intrinsic_progress
66,8.727749824523926,0.001,0.06600000000000004,0.0,0.0022165679496083867
67,8.686720848083496,0.001,0.06700000000000005,0.0,0.002250152312481241
68,8.641840934753418,0.001,0.06800000000000005,0.0,0.0022837366753540953
69,8.616806030273438,0.001,0.06900000000000005,0.0,0.0023173210382269496
70,8.615673065185547,0.001,0.07000000000000005,0.0,0.002350905401099804
71,8.560242652893066,0.001,0.07100000000000005,0.0,0.002384489763972658
72,8.536638259887695,0.001,0.07200000000000005,0.0,0.0024180741268455125
73,8.492813110351562,0.001,0.07300000000000005,0.0,0.0024516584897183668
74,8.467124938964844,0.001,0.07400000000000005,0.0,0.0024852428525912215
75,8.420967102050781,0.001,0.07500000000000005,0.0,0.002518827215464076
76,8.418107986450195,0.001,0.07600000000000005,0.0,0.00255241157833693
77,8.371221542358398,0.001,0.07700000000000005,0.0,0.0025859959412097844
78,8.381088256835938,0.001,0.07800000000000006,0.0,0.0026195803040826387
79,8.29821491241455,0.001,0.07900000000000006,0.0,0.002653164666955493
80,8.288907051086426,0.001,0.08000000000000006,0.0,0.0026867490298283473
81,8.250337600708008,0.001,0.08100000000000006,0.0,0.0027203333927012015
82,8.209901809692383,0.001,0.08200000000000006,0.0,0.0027539177555740563
83,8.165769577026367,0.001,0.08300000000000006,0.0,0.0027875021184469106
84,8.132706642150879,0.001,0.08400000000000006,0.0,0.002821086481319765
85,8.128860473632812,0.001,0.08500000000000006,0.0,0.002854670844192619
86,8.124727249145508,0.001,0.08600000000000006,0.0,0.0028882552070654734
87,8.064767837524414,0.001,0.08700000000000006,0.0,0.0029218395699383277
88,8.055791854858398,0.001,0.08800000000000006,0.0,0.002955423932811182
89,8.004981994628906,0.001,0.08900000000000007,0.0,0.0029890082956840367
90,7.96401309967041,0.001,0.09000000000000007,0.0,0.003022592658556891
91,7.920444965362549,0.001,0.09100000000000007,0.0,0.0030561770214297453
92,7.927290439605713,0.001,0.09200000000000007,0.0,0.0030897613843025996
93,7.90175199508667,0.001,0.09300000000000007,0.0,0.003123345747175454
94,7.8284173011779785,0.001,0.09400000000000007,0.0,0.003156930110048308
95,7.825192928314209,0.001,0.09500000000000007,0.0,0.0031905144729211625
96,7.835829734802246,0.001,0.09600000000000007,0.0,0.003224098835794017
97,7.79025936126709,0.001,0.09700000000000007,0.0,0.0032576831986668715
98,7.711320877075195,0.001,0.09800000000000007,0.0,0.003291267561539726
99,7.714802265167236,0.001,0.09900000000000007,0.0,0.00332485192441258
100,7.6578049659729,0.001,0.10000000000000007,0.0,0.0033584362872854344
101,7.654539585113525,0.001,0.10100000000000008,0.0,0.0033920206501582887
102,7.62168025970459,0.001,0.10200000000000008,0.0,0.003425605013031143
103,7.609612464904785,0.001,0.10300000000000008,0.0,0.0034591893759039973
104,7.613161087036133,0.001,0.10400000000000008,0.0,0.0034927737387768516
105,7.574146747589111,0.001,0.10500000000000008,0.0,0.0035263581016497063
106,7.509768962860107,0.001,0.10600000000000008,0.0,0.0035599424645225606
107,7.456031799316406,0.001,0.10700000000000008,0.0,0.003593526827395415
108,7.481990337371826,0.001,0.10800000000000008,0.0,0.003627111190268269
109,7.435524940490723,0.001,0.10900000000000008,0.0,0.0036606955531411235
110,7.450412273406982,0.001,0.11000000000000008,0.0,0.0036942799160139777
111,7.366543292999268,0.001,0.11100000000000008,0.0,0.003727864278886832
112,7.34149169921875,0.001,0.11200000000000009,0.0,0.0037614486417596868
113,7.359671592712402,0.001,0.11300000000000009,0.0,0.003795033004632541
114,7.314630508422852,0.001,0.11400000000000009,0.0,0.0038286173675053953
115,7.276621341705322,0.001,0.11500000000000009,0.0,0.0038622017303782496
116,7.294748783111572,0.001,0.11600000000000009,0.0,0.003895786093251104
117,7.228126525878906,0.001,0.11700000000000009,0.0,0.003929370456123959
118,7.216978549957275,0.001,0.11800000000000009,0.0,0.0039629548189968125
119,7.188960552215576,0.001,0.11900000000000009,0.0,0.003996539181869667
120,7.120492935180664,0.001,0.12000000000000009,0.0,0.004030123544742521
121,7.1537933349609375,0.001,0.1210000000000001,0.0,0.004063707907615376
122,7.123269081115723,0.001,0.1220000000000001,0.0,0.00409729227048823
123,7.081575393676758,0.001,0.1230000000000001,0.0,0.004130876633361084
124,7.088437557220459,0.001,0.1240000000000001,0.0,0.004164460996233939
125,7.044414043426514,0.001,0.12500000000000008,0.0,0.004198045359106793
126,7.056729793548584,0.001,0.12600000000000008,0.0,0.004231629721979647
127,6.9875946044921875,0.001,0.12700000000000009,0.0,0.004265214084852502
128,6.96279239654541,0.001,0.12800000000000009,0.0,0.004298798447725355
129,6.9297637939453125,0.001,0.1290000000000001,0.0,0.00433238281059821
130,6.944691181182861,0.001,0.1300000000000001,0.0,0.004365967173471064
131,6.89428186416626,0.001,0.1310000000000001,0.0,0.004399551536343919
132,6.917181968688965,0.001,0.1320000000000001,0.0,0.0044331358992167735
133,6.887104511260986,0.001,0.1330000000000001,0.0,0.004466720262089627
134,6.815727710723877,0.001,0.1340000000000001,0.0,0.004500304624962482
135,6.833513259887695,0.001,0.1350000000000001,0.0,0.004533888987835336
136,6.795804977416992,0.001,0.1360000000000001,0.0,0.004567473350708191
137,6.809179306030273,0.001,0.1370000000000001,0.0,0.0046010577135810445
138,6.734557151794434,0.001,0.1380000000000001,0.0,0.004634642076453899
139,6.786310195922852,0.001,0.1390000000000001,0.0,0.004668226439326753
140,6.749021530151367,0.001,0.1400000000000001,0.0,0.004701810802199608
141,6.737943649291992,0.001,0.1410000000000001,0.0,0.0047353951650724625
142,6.752565860748291,0.001,0.1420000000000001,0.0,0.004768979527945316
143,6.725578784942627,0.001,0.1430000000000001,0.0,0.004802563890818171
144,6.699413299560547,0.001,0.1440000000000001,0.0,0.004836148253691025
145,6.627673625946045,0.001,0.1450000000000001,0.0,0.00486973261656388
146,6.650089263916016,0.001,0.1460000000000001,0.0,0.0049033169794367336
147,6.674597263336182,0.001,0.1470000000000001,0.0,0.004936901342309588
148,6.602897644042969,0.001,0.1480000000000001,0.0,0.004970485705182443
149,6.6071672439575195,0.001,0.1490000000000001,0.0,0.005004070068055297
150,6.617281436920166,0.001,0.1500000000000001,0.0,0.005037654430928152
151,6.538122653961182,0.001,0.1510000000000001,0.0,0.0050712387938010054
152,6.563493728637695,0.001,0.1520000000000001,0.0,0.00510482315667386
153,6.518385887145996,0.001,0.1530000000000001,0.0,0.005138407519546714
154,6.491611003875732,0.001,0.1540000000000001,0.0,0.005171991882419569
155,6.455116271972656,0.001,0.1550000000000001,0.0,0.0052055762452924235
156,6.511244773864746,0.001,0.1560000000000001,0.0,0.005239160608165277
157,6.446901321411133,0.001,0.1570000000000001,0.0,0.005272744971038132
158,6.485019207000732,0.001,0.1580000000000001,0.0,0.005306329333910986
159,6.458983421325684,0.001,0.1590000000000001,0.0,0.005339913696783841
160,6.448477268218994,0.001,0.16000000000000011,0.0,0.0053734980596566945
161,6.393714427947998,0.001,0.16100000000000012,0.0,0.005407082422529549
162,6.415278434753418,0.001,0.16200000000000012,0.0,0.005440666785402403
163,6.401712894439697,0.001,0.16300000000000012,0.0,0.005474251148275258
164,6.389983654022217,0.001,0.16400000000000012,0.0,0.0055078355111481125
165,6.386075019836426,0.001,0.16500000000000012,0.0,0.005541419874020966
166,6.348081111907959,0.001,0.16600000000000012,0.0,0.005575004236893821
167,6.418722152709961,0.001,0.16700000000000012,0.0,0.005608588599766675
168,6.366857528686523,0.001,0.16800000000000012,0.0,0.00564217296263953
169,6.297966480255127,0.001,0.16900000000000012,0.0,0.0056757573255123836
170,6.343135356903076,0.001,0.17000000000000012,0.0,0.005709341688385238
171,6.272475242614746,0.001,0.17100000000000012,0.0,0.005742926051258093
172,6.298923969268799,0.001,0.17200000000000013,0.0,0.005776510414130947
173,6.2976531982421875,0.001,0.17300000000000013,0.0,0.005810094777003802
174,6.238575458526611,0.001,0.17400000000000013,0.0,0.0058436791398766555
175,6.290308475494385,0.001,0.17500000000000013,0.0,0.00587726350274951
176,6.25340461730957,0.001,0.17600000000000013,0.0,0.005910847865622364
177,6.264084815979004,0.001,0.17700000000000013,0.0,0.005944432228495219
178,6.200255393981934,0.001,0.17800000000000013,0.0,0.0059780165913680735
179,6.203854084014893,0.001,0.17900000000000013,0.0,0.006011600954240927
180,6.209390640258789,0.001,0.18000000000000013,0.0,0.006045185317113782
181,6.2121992111206055,0.001,0.18100000000000013,0.0,0.006078769679986636
182,6.218913555145264,0.001,0.18200000000000013,0.0,0.006112354042859491
183,6.23963737487793,0.001,0.18300000000000013,0.0,0.0061459384057323445
184,6.118584632873535,0.001,0.18400000000000014,0.0,0.006179522768605199
185,6.159083366394043,0.001,0.18500000000000014,0.0,0.006213107131478053
186,6.144795894622803,0.001,0.18600000000000014,0.0,0.006246691494350908
187,6.122948169708252,0.001,0.18700000000000014,0.0,0.0062802758572237626
188,6.094456195831299,0.001,0.18800000000000014,0.0,0.006313860220096616
189,6.132951259613037,0.001,0.18900000000000014,0.0,0.006347444582969471
190,6.094397068023682,0.001,0.19000000000000014,0.0,0.006381028945842325
191,6.103080749511719,0.001,0.19100000000000014,0.0,0.00641461330871518
192,6.124828815460205,0.001,0.19200000000000014,0.0,0.006448197671588034
193,6.104869365692139,0.001,0.19300000000000014,0.0,0.006481782034460888
194,6.0738749504089355,0.001,0.19400000000000014,0.0,0.006515366397333743
195,6.067386150360107,0.001,0.19500000000000015,0.0,0.006548950760206597
196,6.131514072418213,0.001,0.19600000000000015,0.0,0.006582535123079452
197,6.054810523986816,0.001,0.19700000000000015,0.0,0.0066161194859523055
198,6.011571407318115,0.001,0.19800000000000015,0.0,0.00664970384882516
199,6.041295051574707,0.001,0.19900000000000015,0.0,0.006683288211698014
200,6.024738311767578,0.001,0.20000000000000015,0.0,0.006716872574570869
201,6.040394306182861,0.001,0.20100000000000015,0.0,0.0067504569374437235
202,6.025655746459961,0.001,0.20200000000000015,0.0,0.006784041300316577
203,5.969660758972168,0.001,0.20300000000000015,0.0,0.006817625663189432
204,6.01249361038208,0.001,0.20400000000000015,0.0,0.006851210026062286
205,5.983983516693115,0.001,0.20500000000000015,0.0,0.006884794388935141
206,6.028011322021484,0.001,0.20600000000000016,0.0,0.0069183787518079945
207,6.006072998046875,0.001,0.20700000000000016,0.0,0.006951963114680849
208,5.932881832122803,0.001,0.20800000000000016,0.0,0.006985547477553703
209,5.976828098297119,0.001,0.20900000000000016,0.0,0.007019131840426558
210,6.015347957611084,0.001,0.21000000000000016,0.0,0.007052716203299413
211,5.914345741271973,0.001,0.21100000000000016,0.0,0.007086300566172266
212,5.930975914001465,0.001,0.21200000000000016,0.0,0.007119884929045121
213,5.943807125091553,0.001,0.21300000000000016,0.0,0.007153469291917975
214,5.9302215576171875,0.001,0.21400000000000016,0.0,0.00718705365479083
215,5.897643089294434,0.001,0.21500000000000016,0.0,0.007220638017663684
216,5.910667419433594,0.001,0.21600000000000016,0.0,0.007254222380536538
217,5.888515472412109,0.001,0.21700000000000016,0.0,0.007287806743409393
218,5.862853050231934,0.001,0.21800000000000017,0.0,0.007321391106282247
219,5.902536392211914,0.001,0.21900000000000017,0.0,0.007354975469155102
220,5.930609703063965,0.001,0.22000000000000017,0.0,0.0073885598320279555
221,5.829499244689941,0.001,0.22100000000000017,0.0,0.00742214419490081
222,5.835485935211182,0.001,0.22200000000000017,0.0,0.007455728557773664
223,5.840663433074951,0.001,0.22300000000000017,0.0,0.007489312920646519
224,5.861400127410889,0.001,0.22400000000000017,0.0,0.0075228972835193735
225,5.84572172164917,0.001,0.22500000000000017,0.0,0.007556481646392227
226,5.864597320556641,0.001,0.22600000000000017,0.0,0.007590066009265082
227,5.864118576049805,0.001,0.22700000000000017,0.0,0.007623650372137936
228,5.8842644691467285,0.001,0.22800000000000017,0.0,0.007657234735010791
229,5.82275390625,0.001,0.22900000000000018,0.0,0.0076908190978836445
230,5.7901482582092285,0.001,0.23000000000000018,0.0,0.007724403460756499
231,5.799953937530518,0.001,0.23100000000000018,0.0,0.007757987823629353
232,5.820412635803223,0.001,0.23200000000000018,0.0,0.007791572186502208
233,5.812656402587891,0.001,0.23300000000000018,0.0,0.007825156549375063
234,5.8006415367126465,0.001,0.23400000000000018,0.0,0.007858740912247917
235,5.772787570953369,0.001,0.23500000000000018,0.0,0.00789232527512077
236,5.7468438148498535,0.001,0.23600000000000018,0.0,0.007925909637993625
237,5.815242767333984,0.001,0.23700000000000018,0.0,0.00795949400086648
238,5.761303901672363,0.001,0.23800000000000018,0.0,0.007993078363739334
239,5.710743427276611,0.001,0.23900000000000018,0.0,0.008026662726612187
240,5.797041416168213,0.001,0.24000000000000019,0.0,0.008060247089485042
241,5.800996780395508,0.001,0.2410000000000002,0.0,0.008093831452357897
242,5.723526954650879,0.001,0.2420000000000002,0.0,0.008127415815230752
243,5.711988925933838,0.001,0.2430000000000002,0.0,0.008161000178103606
244,5.772068023681641,0.001,0.2440000000000002,0.0,0.00819458454097646
245,5.79270601272583,0.001,0.2450000000000002,0.0,0.008228168903849314
246,5.735714435577393,0.001,0.2460000000000002,0.0,0.008261753266722169
247,5.747036933898926,0.001,0.2470000000000002,0.0,0.008295337629595024
248,5.727968692779541,0.001,0.2480000000000002,0.0,0.008328921992467878
249,5.684751987457275,0.001,0.2490000000000002,0.0,0.008362506355340731
250,5.657158374786377,0.001,0.25000000000000017,0.0,0.008396090718213586
251,5.710249423980713,0.001,0.25100000000000017,0.0,0.008429675081086439
252,5.658769607543945,0.001,0.25200000000000017,0.0,0.008463259443959294
253,5.6439080238342285,0.001,0.25300000000000017,0.0,0.008496843806832148
254,5.7179951667785645,0.001,0.25400000000000017,0.0,0.008530428169705003
255,5.639052391052246,0.001,0.25500000000000017,0.0,0.008564012532577856
256,5.683078765869141,0.001,0.25600000000000017,0.0,0.00859759689545071
257,5.625617027282715,0.001,0.2570000000000002,0.0,0.008631181258323566
258,5.641966342926025,0.001,0.2580000000000002,0.0,0.00866476562119642
259,5.630366325378418,0.001,0.2590000000000002,0.0,0.008698349984069275
260,5.576626300811768,0.001,0.2600000000000002,0.0,0.008731934346942128
261,5.596693515777588,0.001,0.2610000000000002,0.0,0.008765518709814983
262,5.647282123565674,0.001,0.2620000000000002,0.0,0.008799103072687837
263,5.637168884277344,0.001,0.2630000000000002,0.0,0.008832687435560692
264,5.623678684234619,0.001,0.2640000000000002,0.0,0.008866271798433547
265,5.642966270446777,0.001,0.2650000000000002,0.0,0.0088998561613064
266,5.595035552978516,0.001,0.2660000000000002,0.0,0.008933440524179255
267,5.53554630279541,0.001,0.2670000000000002,0.0,0.00896702488705211
268,5.541332244873047,0.001,0.2680000000000002,0.0,0.009000609249924964
269,5.595850944519043,0.001,0.2690000000000002,0.0,0.009034193612797817
270,5.582089424133301,0.001,0.2700000000000002,0.0,0.009067777975670672
271,5.537187099456787,0.001,0.2710000000000002,0.0,0.009101362338543527
272,5.551576137542725,0.001,0.2720000000000002,0.0,0.009134946701416381
273,5.557552814483643,0.001,0.2730000000000002,0.0,0.009168531064289236
274,5.535057067871094,0.001,0.2740000000000002,0.0,0.009202115427162089
275,5.577972412109375,0.001,0.2750000000000002,0.0,0.009235699790034944
276,5.513246536254883,0.001,0.2760000000000002,0.0,0.009269284152907798
277,5.501902103424072,0.001,0.2770000000000002,0.0,0.009302868515780653
278,5.529891014099121,0.001,0.2780000000000002,0.0,0.009336452878653506
279,5.549920082092285,0.001,0.2790000000000002,0.0,0.009370037241526361
280,5.531546115875244,0.001,0.2800000000000002,0.0,0.009403621604399216
281,5.499660491943359,0.001,0.2810000000000002,0.0,0.00943720596727207
282,5.500860691070557,0.001,0.2820000000000002,0.0,0.009470790330144925
283,5.500086784362793,0.001,0.2830000000000002,0.0,0.009504374693017778
284,5.483256816864014,0.001,0.2840000000000002,0.0,0.009537959055890633
285,5.498697280883789,0.001,0.2850000000000002,0.0,0.009571543418763487
286,5.545041084289551,0.001,0.2860000000000002,0.0,0.009605127781636342
287,5.460150241851807,0.001,0.2870000000000002,0.0,0.009638712144509197
288,5.48965311050415,0.001,0.2880000000000002,0.0,0.00967229650738205
289,5.447661876678467,0.001,0.2890000000000002,0.0,0.009705880870254905
290,5.479532718658447,0.001,0.2900000000000002,0.0,0.00973946523312776
291,5.4716949462890625,0.001,0.2910000000000002,0.0,0.009773049596000614
292,5.461236476898193,0.001,0.2920000000000002,0.0,0.009806633958873467
293,5.445104122161865,0.001,0.2930000000000002,0.0,0.009840218321746322
294,5.445580959320068,0.001,0.2940000000000002,0.0,0.009873802684619177
295,5.441223621368408,0.001,0.2950000000000002,0.0,0.009907387047492031
296,5.425329685211182,0.001,0.2960000000000002,0.0,0.009940971410364886
297,5.459216117858887,0.001,0.2970000000000002,0.0,0.009974555773237739
298,5.4465813636779785,0.001,0.2980000000000002,0.0,0.010008140136110594
299,5.461967468261719,0.001,0.2990000000000002,0.0,0.010041724498983448
300,5.402213096618652,0.001,0.3000000000000002,0.0,0.010075308861856303
301,5.3851141929626465,0.001,0.3010000000000002,0.0,0.010108893224729156
302,5.451514720916748,0.001,0.3020000000000002,0.0,0.010142477587602011
303,5.379377841949463,0.001,0.3030000000000002,0.0,0.010176061950474866
304,5.393616676330566,0.001,0.3040000000000002,0.0,0.01020964631334772
305,5.358704090118408,0.001,0.3050000000000002,0.0,0.010243230676220575
306,5.387942314147949,0.001,0.3060000000000002,0.0,0.010276815039093428
307,5.383618354797363,0.001,0.3070000000000002,0.0,0.010310399401966283
308,5.377297401428223,0.001,0.3080000000000002,0.0,0.010343983764839138
309,5.35270881652832,0.001,0.3090000000000002,0.0,0.010377568127711992
310,5.387361526489258,0.001,0.3100000000000002,0.0,0.010411152490584847
311,5.40368127822876,0.001,0.3110000000000002,0.0,0.0104447368534577
312,5.31976842880249,0.001,0.3120000000000002,0.0,0.010478321216330555
313,5.38931131362915,0.001,0.3130000000000002,0.0,0.01051190557920341
314,5.372243404388428,0.001,0.3140000000000002,0.0,0.010545489942076264
315,5.352348327636719,0.001,0.3150000000000002,0.0,0.010579074304949117
316,5.347012996673584,0.001,0.3160000000000002,0.0,0.010612658667821972
317,5.3672919273376465,0.001,0.3170000000000002,0.0,0.010646243030694827
318,5.369208335876465,0.001,0.3180000000000002,0.0,0.010679827393567681
319,5.345845699310303,0.001,0.31900000000000023,0.0,0.010713411756440536
320,5.329975605010986,0.001,0.32000000000000023,0.0,0.010746996119313389
321,5.369387626647949,0.001,0.32100000000000023,0.0,0.010780580482186244
322,5.334490776062012,0.001,0.32200000000000023,0.0,0.010814164845059098
323,5.321706771850586,0.001,0.32300000000000023,0.0,0.010847749207931953
324,5.31370735168457,0.001,0.32400000000000023,0.0,0.010881333570804806
325,5.30816125869751,0.001,0.32500000000000023,0.0,0.010914917933677661
326,5.289053916931152,0.001,0.32600000000000023,0.0,0.010948502296550516
327,5.316842555999756,0.001,0.32700000000000023,0.0,0.01098208665942337
328,5.272696018218994,0.001,0.32800000000000024,0.0,0.011015671022296225
329,5.281484127044678,0.001,0.32900000000000024,0.0,0.011049255385169078
330,5.284234046936035,0.001,0.33000000000000024,0.0,0.011082839748041933
331,5.290268421173096,0.001,0.33100000000000024,0.0,0.011116424110914788
332,5.243189811706543,0.001,0.33200000000000024,0.0,0.011150008473787642
333,5.275145053863525,0.001,0.33300000000000024,0.0,0.011183592836660497
334,5.280184268951416,0.001,0.33400000000000024,0.0,0.01121717719953335
335,5.261760234832764,0.001,0.33500000000000024,0.0,0.011250761562406205
336,5.26833963394165,0.001,0.33600000000000024,0.0,0.01128434592527906
337,5.226235866546631,0.001,0.33700000000000024,0.0,0.011317930288151914
338,5.322370529174805,0.001,0.33800000000000024,0.0,0.011351514651024767
339,5.2570600509643555,0.001,0.33900000000000025,0.0,0.011385099013897622
340,5.326328277587891,0.001,0.34000000000000025,0.0,0.011418683376770477
341,5.281728744506836,0.001,0.34100000000000025,0.0,0.011452267739643331
342,5.189980506896973,0.001,0.34200000000000025,0.0,0.011485852102516186
343,5.231013774871826,0.001,0.34300000000000025,0.0,0.011519436465389039
344,5.187012672424316,0.001,0.34400000000000025,0.0,0.011553020828261894
345,5.264906883239746,0.001,0.34500000000000025,0.0,0.011586605191134748
346,5.240045547485352,0.001,0.34600000000000025,0.0,0.011620189554007603
347,5.2030510902404785,0.001,0.34700000000000025,0.0,0.011653773916880456
348,5.202490329742432,0.001,0.34800000000000025,0.0,0.011687358279753311
349,5.182484149932861,0.001,0.34900000000000025,0.0,0.011720942642626166
350,5.215319633483887,0.001,0.35000000000000026,0.0,0.01175452700549902
351,5.167698860168457,0.001,0.35100000000000026,0.0,0.011788111368371875
352,5.1732869148254395,0.001,0.35200000000000026,0.0,0.011821695731244728
353,5.215461730957031,0.001,0.35300000000000026,0.0,0.011855280094117583
354,5.245384216308594,0.001,0.35400000000000026,0.0,0.011888864456990438
355,5.090707778930664,0.001,0.35500000000000026,0.0,0.011922448819863292
356,5.22215461730957,0.001,0.35600000000000026,0.0,0.011956033182736147
357,5.187263011932373,0.001,0.35700000000000026,0.0,0.011989617545609
358,5.194799423217773,0.001,0.35800000000000026,0.0,0.012023201908481855
359,5.169804096221924,0.001,0.35900000000000026,0.0,0.01205678627135471
360,5.189246654510498,0.001,0.36000000000000026,0.0,0.012090370634227564
361,5.121273994445801,0.001,0.36100000000000027,0.0,0.012123954997100417
362,5.178827285766602,0.001,0.36200000000000027,0.0,0.012157539359973272
363,5.259973049163818,0.001,0.36300000000000027,0.0,0.012191123722846127
364,5.12135124206543,0.001,0.36400000000000027,0.0,0.012224708085718981
365,5.140873432159424,0.001,0.36500000000000027,0.0,0.012258292448591836
366,5.117090225219727,0.001,0.36600000000000027,0.0,0.012291876811464689
367,5.152787685394287,0.001,0.36700000000000027,0.0,0.012325461174337544
368,5.152016639709473,0.001,0.36800000000000027,0.0,0.012359045537210398
369,5.144672393798828,0.001,0.36900000000000027,0.0,0.012392629900083253
370,5.14894437789917,0.001,0.3700000000000003,0.0,0.012426214262956106
371,5.133453369140625,0.001,0.3710000000000003,0.0,0.012459798625828961
372,5.1567583084106445,0.001,0.3720000000000003,0.0,0.012493382988701816
373,5.105302333831787,0.001,0.3730000000000003,0.0,0.01252696735157467
374,5.127422332763672,0.001,0.3740000000000003,0.0,0.012560551714447525
375,5.158637046813965,0.001,0.3750000000000003,0.0,0.012594136077320378
376,5.10059928894043,0.001,0.3760000000000003,0.0,0.012627720440193233
377,5.1365203857421875,0.001,0.3770000000000003,0.0,0.012661304803066088
378,5.133583068847656,0.001,0.3780000000000003,0.0,0.012694889165938942
379,5.073080539703369,0.001,0.3790000000000003,0.0,0.012728473528811797
380,5.116159915924072,0.001,0.3800000000000003,0.0,0.01276205789168465
381,5.010581016540527,0.001,0.3810000000000003,0.0,0.012795642254557505
382,5.0535569190979,0.001,0.3820000000000003,0.0,0.01282922661743036
383,5.055962562561035,0.001,0.3830000000000003,0.0,0.012862810980303214
384,5.094720363616943,0.001,0.3840000000000003,0.0,0.012896395343176067
385,5.043222427368164,0.001,0.3850000000000003,0.0,0.012929979706048922
