step,loss,lr,s1,s2
117,7.228968143463135,0.001,0.11700000000000009,0.0
118,7.219661235809326,0.001,0.11800000000000009,0.0
119,7.1975860595703125,0.001,0.11900000000000009,0.0
120,7.125326633453369,0.001,0.12000000000000009,0.0
121,7.156935214996338,0.001,0.1210000000000001,0.0
122,7.127381324768066,0.001,0.1220000000000001,0.0
123,7.081970691680908,0.001,0.1230000000000001,0.0
124,7.096564292907715,0.001,0.1240000000000001,0.0
125,7.050576210021973,0.001,0.12500000000000008,0.0
126,7.059604644775391,0.001,0.12600000000000008,0.0
127,6.999365329742432,0.001,0.12700000000000009,0.0
128,6.969064235687256,0.001,0.12800000000000009,0.0
129,6.939493656158447,0.001,0.1290000000000001,0.0
130,6.952467918395996,0.001,0.1300000000000001,0.0
131,6.899855613708496,0.001,0.1310000000000001,0.0
132,6.920052528381348,0.001,0.1320000000000001,0.0
133,6.89277982711792,0.001,0.1330000000000001,0.0
134,6.818042278289795,0.001,0.1340000000000001,0.0
135,6.838430881500244,0.001,0.1350000000000001,0.0
136,6.806725978851318,0.001,0.1360000000000001,0.0
137,6.813704490661621,0.001,0.1370000000000001,0.0
138,6.735592365264893,0.001,0.1380000000000001,0.0
139,6.788329124450684,0.001,0.1390000000000001,0.0
140,6.752649784088135,0.001,0.1400000000000001,0.0
141,6.741154193878174,0.001,0.1410000000000001,0.0
142,6.7578840255737305,0.001,0.1420000000000001,0.0
143,6.725225925445557,0.001,0.1430000000000001,0.0
144,6.705895900726318,0.001,0.1440000000000001,0.0
145,6.631591320037842,0.001,0.1450000000000001,0.0
146,6.653850555419922,0.001,0.1460000000000001,0.0
147,6.678252220153809,0.001,0.1470000000000001,0.0
148,6.603384494781494,0.001,0.1480000000000001,0.0
149,6.610956192016602,0.001,0.1490000000000001,0.0
150,6.6140618324279785,0.001,0.1500000000000001,0.0
151,6.540647983551025,0.001,0.1510000000000001,0.0
152,6.562356948852539,0.001,0.1520000000000001,0.0
153,6.518433570861816,0.001,0.1530000000000001,0.0
154,6.500375747680664,0.001,0.1540000000000001,0.0
155,6.451788902282715,0.001,0.1550000000000001,0.0
156,6.503743648529053,0.001,0.1560000000000001,0.0
157,6.443274974822998,0.001,0.1570000000000001,0.0
158,6.4824442863464355,0.001,0.1580000000000001,0.0
159,6.473561763763428,0.001,0.1590000000000001,0.0
160,6.448873996734619,0.001,0.16000000000000011,0.0
161,6.40105676651001,0.001,0.16100000000000012,0.0
162,6.423982620239258,0.001,0.16200000000000012,0.0
163,6.399133205413818,0.001,0.16300000000000012,0.0
164,6.395592212677002,0.001,0.16400000000000012,0.0
165,6.387524604797363,0.001,0.16500000000000012,0.0
166,6.345382213592529,0.001,0.16600000000000012,0.0
167,6.423047065734863,0.001,0.16700000000000012,0.0
168,6.371557712554932,0.001,0.16800000000000012,0.0
169,6.299736976623535,0.001,0.16900000000000012,0.0
170,6.35312557220459,0.001,0.17000000000000012,0.0
171,6.276663780212402,0.001,0.17100000000000012,0.0
172,6.301968574523926,0.001,0.17200000000000013,0.0
173,6.301943302154541,0.001,0.17300000000000013,0.0
174,6.240091323852539,0.001,0.17400000000000013,0.0
175,6.293579578399658,0.001,0.17500000000000013,0.0
176,6.252373218536377,0.001,0.17600000000000013,0.0
177,6.261800765991211,0.001,0.17700000000000013,0.0
178,6.205915451049805,0.001,0.17800000000000013,0.0
179,6.2115936279296875,0.001,0.17900000000000013,0.0
180,6.2121405601501465,0.001,0.18000000000000013,0.0
181,6.220431804656982,0.001,0.18100000000000013,0.0
182,6.217447280883789,0.001,0.18200000000000013,0.0
183,6.248047351837158,0.001,0.18300000000000013,0.0
184,6.1224365234375,0.001,0.18400000000000014,0.0
185,6.16441011428833,0.001,0.18500000000000014,0.0
186,6.148468971252441,0.001,0.18600000000000014,0.0
187,6.123392581939697,0.001,0.18700000000000014,0.0
188,6.097655773162842,0.001,0.18800000000000014,0.0
189,6.130825996398926,0.001,0.18900000000000014,0.0
190,6.090829372406006,0.001,0.19000000000000014,0.0
191,6.104070663452148,0.001,0.19100000000000014,0.0
192,6.127425670623779,0.001,0.19200000000000014,0.0
193,6.109910488128662,0.001,0.19300000000000014,0.0
194,6.083917140960693,0.001,0.19400000000000014,0.0
195,6.069875717163086,0.001,0.19500000000000015,0.0
196,6.132877826690674,0.001,0.19600000000000015,0.0
197,6.063719749450684,0.001,0.19700000000000015,0.0
198,6.012474536895752,0.001,0.19800000000000015,0.0
199,6.044692039489746,0.001,0.19900000000000015,0.0
200,6.022330284118652,0.001,0.20000000000000015,0.0
201,6.0481157302856445,0.001,0.20100000000000015,0.0
202,6.02322244644165,0.001,0.20200000000000015,0.0
203,5.973514556884766,0.001,0.20300000000000015,0.0
204,6.01507568359375,0.001,0.20400000000000015,0.0
205,5.990891456604004,0.001,0.20500000000000015,0.0
206,6.027276039123535,0.001,0.20600000000000016,0.0
207,6.008747577667236,0.001,0.20700000000000016,0.0
208,5.9339776039123535,0.001,0.20800000000000016,0.0
209,5.974780559539795,0.001,0.20900000000000016,0.0
210,6.01671838760376,0.001,0.21000000000000016,0.0
211,5.9117817878723145,0.001,0.21100000000000016,0.0
212,5.926035404205322,0.001,0.21200000000000016,0.0
213,5.935341835021973,0.001,0.21300000000000016,0.0
214,5.930912971496582,0.001,0.21400000000000016,0.0
215,5.898556709289551,0.001,0.21500000000000016,0.0
216,5.905941009521484,0.001,0.21600000000000016,0.0
217,5.891361236572266,0.001,0.21700000000000016,0.0
218,5.867363452911377,0.001,0.21800000000000017,0.0
219,5.9061760902404785,0.001,0.21900000000000017,0.0
220,5.926969528198242,0.001,0.22000000000000017,0.0
221,5.8294830322265625,0.001,0.22100000000000017,0.0
222,5.844126224517822,0.001,0.22200000000000017,0.0
223,5.849247932434082,0.001,0.22300000000000017,0.0
224,5.8650994300842285,0.001,0.22400000000000017,0.0
225,5.849549770355225,0.001,0.22500000000000017,0.0
226,5.867442607879639,0.001,0.22600000000000017,0.0
227,5.85284948348999,0.001,0.22700000000000017,0.0
228,5.8821702003479,0.001,0.22800000000000017,0.0
229,5.82344913482666,0.001,0.22900000000000018,0.0
230,5.785603046417236,0.001,0.23000000000000018,0.0
231,5.7928972244262695,0.001,0.23100000000000018,0.0
232,5.820408344268799,0.001,0.23200000000000018,0.0
233,5.808939456939697,0.001,0.23300000000000018,0.0
234,5.804975509643555,0.001,0.23400000000000018,0.0
235,5.773441791534424,0.001,0.23500000000000018,0.0
236,5.747791767120361,0.001,0.23600000000000018,0.0
237,5.815430164337158,0.001,0.23700000000000018,0.0
238,5.765176773071289,0.001,0.23800000000000018,0.0
239,5.711785316467285,0.001,0.23900000000000018,0.0
240,5.805688858032227,0.001,0.24000000000000019,0.0
241,5.797393798828125,0.001,0.2410000000000002,0.0
242,5.725747585296631,0.001,0.2420000000000002,0.0
243,5.713638782501221,0.001,0.2430000000000002,0.0
244,5.768767356872559,0.001,0.2440000000000002,0.0
245,5.794022083282471,0.001,0.2450000000000002,0.0
246,5.736975193023682,0.001,0.2460000000000002,0.0
247,5.749101161956787,0.001,0.2470000000000002,0.0
248,5.723196983337402,0.001,0.2480000000000002,0.0
249,5.684279918670654,0.001,0.2490000000000002,0.0
250,5.660991191864014,0.001,0.25000000000000017,0.0
251,5.718660831451416,0.001,0.25100000000000017,0.0
252,5.659571170806885,0.001,0.25200000000000017,0.0
253,5.648794651031494,0.001,0.25300000000000017,0.0
254,5.723063945770264,0.001,0.25400000000000017,0.0
255,5.653993129730225,0.001,0.25500000000000017,0.0
256,5.694869041442871,0.001,0.25600000000000017,0.0
257,5.62908411026001,0.001,0.2570000000000002,0.0
258,5.654857635498047,0.001,0.2580000000000002,0.0
259,5.639715671539307,0.001,0.2590000000000002,0.0
260,5.5858283042907715,0.001,0.2600000000000002,0.0
261,5.611956596374512,0.001,0.2610000000000002,0.0
262,5.669429302215576,0.001,0.2620000000000002,0.0
263,5.647267818450928,0.001,0.2630000000000002,0.0
264,5.633525848388672,0.001,0.2640000000000002,0.0
265,5.662066459655762,0.001,0.2650000000000002,0.0
266,5.601147174835205,0.001,0.2660000000000002,0.0
267,5.543068885803223,0.001,0.2670000000000002,0.0
268,5.547548770904541,0.001,0.2680000000000002,0.0
269,5.591747283935547,0.001,0.2690000000000002,0.0
270,5.604288101196289,0.001,0.2700000000000002,0.0
271,5.549927234649658,0.001,0.2710000000000002,0.0
272,5.567228317260742,0.001,0.2720000000000002,0.0
273,5.5658135414123535,0.001,0.2730000000000002,0.0
274,5.549653053283691,0.001,0.2740000000000002,0.0
275,5.590079307556152,0.001,0.2750000000000002,0.0
276,5.523748874664307,0.001,0.2760000000000002,0.0
277,5.515374183654785,0.001,0.2770000000000002,0.0
278,5.541234016418457,0.001,0.2780000000000002,0.0
279,5.566790580749512,0.001,0.2790000000000002,0.0
280,5.530760288238525,0.001,0.2800000000000002,0.0
281,5.506199836730957,0.001,0.2810000000000002,0.0
282,5.511826992034912,0.001,0.2820000000000002,0.0
283,5.505395889282227,0.001,0.2830000000000002,0.0
284,5.49397087097168,0.001,0.2840000000000002,0.0
285,5.507834434509277,0.001,0.2850000000000002,0.0
286,5.55088996887207,0.001,0.2860000000000002,0.0
287,5.476508617401123,0.001,0.2870000000000002,0.0
288,5.506136417388916,0.001,0.2880000000000002,0.0
289,5.463495254516602,0.001,0.2890000000000002,0.0
290,5.489220142364502,0.001,0.2900000000000002,0.0
291,5.48002290725708,0.001,0.2910000000000002,0.0
292,5.469207763671875,0.001,0.2920000000000002,0.0
293,5.446300983428955,0.001,0.2930000000000002,0.0
294,5.451855659484863,0.001,0.2940000000000002,0.0
295,5.44506311416626,0.001,0.2950000000000002,0.0
296,5.435550689697266,0.001,0.2960000000000002,0.0
297,5.467484951019287,0.001,0.2970000000000002,0.0
298,5.443814277648926,0.001,0.2980000000000002,0.0
299,5.469513893127441,0.001,0.2990000000000002,0.0
300,5.4079155921936035,0.001,0.3000000000000002,0.0
301,5.385385990142822,0.001,0.3010000000000002,0.0
302,5.460116863250732,0.001,0.3020000000000002,0.0
303,5.384133815765381,0.001,0.3030000000000002,0.0
304,5.4006218910217285,0.001,0.3040000000000002,0.0
305,5.370011329650879,0.001,0.3050000000000002,0.0
306,5.3947858810424805,0.001,0.3060000000000002,0.0
307,5.3908538818359375,0.001,0.3070000000000002,0.0
308,5.389075756072998,0.001,0.3080000000000002,0.0
309,5.361194133758545,0.001,0.3090000000000002,0.0
310,5.397876262664795,0.001,0.3100000000000002,0.0
311,5.404867172241211,0.001,0.3110000000000002,0.0
312,5.309002876281738,0.001,0.3120000000000002,0.0
313,5.395883560180664,0.001,0.3130000000000002,0.0
314,5.3753509521484375,0.001,0.3140000000000002,0.0
315,5.356491565704346,0.001,0.3150000000000002,0.0
316,5.339202880859375,0.001,0.3160000000000002,0.0
317,5.368124485015869,0.001,0.3170000000000002,0.0
318,5.36331844329834,0.001,0.3180000000000002,0.0
319,5.343069553375244,0.001,0.31900000000000023,0.0
320,5.333698749542236,0.001,0.32000000000000023,0.0
321,5.365061283111572,0.001,0.32100000000000023,0.0
322,5.34898042678833,0.001,0.32200000000000023,0.0
323,5.328697681427002,0.001,0.32300000000000023,0.0
324,5.3061723709106445,0.001,0.32400000000000023,0.0
325,5.322953701019287,0.001,0.32500000000000023,0.0
326,5.29263162612915,0.001,0.32600000000000023,0.0
327,5.333589553833008,0.001,0.32700000000000023,0.0
328,5.279770851135254,0.001,0.32800000000000024,0.0
329,5.298986911773682,0.001,0.32900000000000024,0.0
330,5.30772066116333,0.001,0.33000000000000024,0.0
331,5.304788589477539,0.001,0.33100000000000024,0.0
332,5.248721599578857,0.001,0.33200000000000024,0.0
333,5.29066276550293,0.001,0.33300000000000024,0.0
334,5.281379222869873,0.001,0.33400000000000024,0.0
335,5.265430927276611,0.001,0.33500000000000024,0.0
336,5.285209655761719,0.001,0.33600000000000024,0.0
337,5.23021936416626,0.001,0.33700000000000024,0.0
338,5.335109233856201,0.001,0.33800000000000024,0.0
339,5.260647773742676,0.001,0.33900000000000025,0.0
340,5.324550151824951,0.001,0.34000000000000025,0.0
341,5.276960849761963,0.001,0.34100000000000025,0.0
342,5.2069411277771,0.001,0.34200000000000025,0.0
343,5.233882427215576,0.001,0.34300000000000025,0.0
344,5.196669101715088,0.001,0.34400000000000025,0.0
345,5.27166223526001,0.001,0.34500000000000025,0.0
346,5.248263359069824,0.001,0.34600000000000025,0.0
347,5.2125468254089355,0.001,0.34700000000000025,0.0
348,5.206256866455078,0.001,0.34800000000000025,0.0
349,5.191124439239502,0.001,0.34900000000000025,0.0
350,5.2256035804748535,0.001,0.35000000000000026,0.0
351,5.180877208709717,0.001,0.35100000000000026,0.0
352,5.185398578643799,0.001,0.35200000000000026,0.0
353,5.225834369659424,0.001,0.35300000000000026,0.0
354,5.250913619995117,0.001,0.35400000000000026,0.0
355,5.093627452850342,0.001,0.35500000000000026,0.0
356,5.234742164611816,0.001,0.35600000000000026,0.0
357,5.1890130043029785,0.001,0.35700000000000026,0.0
358,5.213647842407227,0.001,0.35800000000000026,0.0
359,5.168656349182129,0.001,0.35900000000000026,0.0
360,5.201228141784668,0.001,0.36000000000000026,0.0
361,5.117372512817383,0.001,0.36100000000000027,0.0
362,5.180755615234375,0.001,0.36200000000000027,0.0
363,5.259259223937988,0.001,0.36300000000000027,0.0
364,5.129945755004883,0.001,0.36400000000000027,0.0
365,5.145342826843262,0.001,0.36500000000000027,0.0
366,5.122769832611084,0.001,0.36600000000000027,0.0
367,5.161800861358643,0.001,0.36700000000000027,0.0
368,5.142218589782715,0.001,0.36800000000000027,0.0
369,5.151783466339111,0.001,0.36900000000000027,0.0
370,5.166160583496094,0.001,0.3700000000000003,0.0
371,5.13909912109375,0.001,0.3710000000000003,0.0
372,5.163625240325928,0.001,0.3720000000000003,0.0
373,5.111158847808838,0.001,0.3730000000000003,0.0
374,5.14001989364624,0.001,0.3740000000000003,0.0
375,5.173547744750977,0.001,0.3750000000000003,0.0
376,5.097625732421875,0.001,0.3760000000000003,0.0
377,5.133852481842041,0.001,0.3770000000000003,0.0
378,5.129953861236572,0.001,0.3780000000000003,0.0
379,5.067460060119629,0.001,0.3790000000000003,0.0
380,5.116376876831055,0.001,0.3800000000000003,0.0
381,5.022974491119385,0.001,0.3810000000000003,0.0
382,5.064250469207764,0.001,0.3820000000000003,0.0
383,5.069347381591797,0.001,0.3830000000000003,0.0
384,5.097414970397949,0.001,0.3840000000000003,0.0
385,5.048551082611084,0.001,0.3850000000000003,0.0
386,5.039846897125244,0.001,0.3860000000000003,0.0
387,5.020276069641113,0.001,0.3870000000000003,0.0
388,5.1132707595825195,0.001,0.3880000000000003,0.0
389,5.08756685256958,0.001,0.3890000000000003,0.0
390,5.110306262969971,0.001,0.3900000000000003,0.0
391,5.027575969696045,0.001,0.3910000000000003,0.0
392,5.086358547210693,0.001,0.3920000000000003,0.0
393,5.031796932220459,0.001,0.3930000000000003,0.0
394,5.051553726196289,0.001,0.3940000000000003,0.0
395,5.019715309143066,0.001,0.3950000000000003,0.0
396,5.080915927886963,0.001,0.3960000000000003,0.0
397,4.995241165161133,0.001,0.3970000000000003,0.0
398,5.04901123046875,0.001,0.3980000000000003,0.0
399,5.046292781829834,0.001,0.3990000000000003,0.0
400,5.039621829986572,0.001,0.4000000000000003,0.0
401,5.111073017120361,0.001,0.4010000000000003,0.0
402,4.989415168762207,0.001,0.4020000000000003,0.0
403,4.985663414001465,0.001,0.4030000000000003,0.0
404,5.038854122161865,0.001,0.4040000000000003,0.0
405,4.99778938293457,0.001,0.4050000000000003,0.0
406,5.055202960968018,0.001,0.4060000000000003,0.0
407,5.085104465484619,0.001,0.4070000000000003,0.0
408,5.049366474151611,0.001,0.4080000000000003,0.0
409,4.997056007385254,0.001,0.4090000000000003,0.0
410,5.037686347961426,0.001,0.4100000000000003,0.0
411,4.997864246368408,0.001,0.4110000000000003,0.0
412,4.994348049163818,0.001,0.4120000000000003,0.0
413,5.032076358795166,0.001,0.4130000000000003,0.0
414,5.009393215179443,0.001,0.4140000000000003,0.0
415,4.963501453399658,0.001,0.4150000000000003,0.0
416,4.951827049255371,0.001,0.4160000000000003,0.0
417,5.0182342529296875,0.001,0.4170000000000003,0.0
418,4.988242149353027,0.001,0.4180000000000003,0.0
419,4.977910041809082,0.001,0.4190000000000003,0.0
420,4.966714382171631,0.001,0.4200000000000003,0.0
421,4.986778736114502,0.001,0.4210000000000003,0.0
422,4.977564334869385,0.001,0.4220000000000003,0.0
423,4.9977006912231445,0.001,0.4230000000000003,0.0
424,4.959721565246582,0.001,0.4240000000000003,0.0
425,4.965182304382324,0.001,0.4250000000000003,0.0
426,4.919760704040527,0.001,0.4260000000000003,0.0
427,4.952585697174072,0.001,0.4270000000000003,0.0
428,4.984579563140869,0.001,0.4280000000000003,0.0
429,4.959529876708984,0.001,0.4290000000000003,0.0
430,4.954841136932373,0.001,0.4300000000000003,0.0
431,4.926316738128662,0.001,0.4310000000000003,0.0
432,4.933608531951904,0.001,0.43200000000000033,0.0
433,4.918670654296875,0.001,0.43300000000000033,0.0
434,4.893173694610596,0.001,0.43400000000000033,0.0
435,4.896994590759277,0.001,0.43500000000000033,0.0
436,4.96425724029541,0.001,0.43600000000000033,0.0
437,4.9813714027404785,0.001,0.43700000000000033,0.0
438,4.866113185882568,0.001,0.43800000000000033,0.0
439,4.942774772644043,0.001,0.43900000000000033,0.0
440,4.941171646118164,0.001,0.44000000000000034,0.0
441,4.959139347076416,0.001,0.44100000000000034,0.0
442,4.940465927124023,0.001,0.44200000000000034,0.0
443,4.969189167022705,0.001,0.44300000000000034,0.0
444,4.895005226135254,0.001,0.44400000000000034,0.0
445,4.988239288330078,0.001,0.44500000000000034,0.0
446,4.941189765930176,0.001,0.44600000000000034,0.0
447,4.879760265350342,0.001,0.44700000000000034,0.0
448,4.872473239898682,0.001,0.44800000000000034,0.0
449,4.962688446044922,0.001,0.44900000000000034,0.0
450,4.920963764190674,0.001,0.45000000000000034,0.0
451,4.911074161529541,0.001,0.45100000000000035,0.0
452,4.889196872711182,0.001,0.45200000000000035,0.0
453,4.862489700317383,0.001,0.45300000000000035,0.0
454,4.896793365478516,0.001,0.45400000000000035,0.0
455,4.931586265563965,0.001,0.45500000000000035,0.0
456,4.876434326171875,0.001,0.45600000000000035,0.0
457,4.906211853027344,0.001,0.45700000000000035,0.0
458,4.870369911193848,0.001,0.45800000000000035,0.0
459,4.874777793884277,0.001,0.45900000000000035,0.0
460,4.911409854888916,0.001,0.46000000000000035,0.0
461,4.846741676330566,0.001,0.46100000000000035,0.0
462,4.833126068115234,0.001,0.46200000000000035,0.0
463,4.932209491729736,0.001,0.46300000000000036,0.0
464,4.827470302581787,0.001,0.46400000000000036,0.0
465,4.8600358963012695,0.001,0.46500000000000036,0.0
466,4.863853931427002,0.001,0.46600000000000036,0.0
467,4.8517022132873535,0.001,0.46700000000000036,0.0
468,4.8531880378723145,0.001,0.46800000000000036,0.0
469,4.872591495513916,0.001,0.46900000000000036,0.0
470,4.90654993057251,0.001,0.47000000000000036,0.0
471,4.855216979980469,0.001,0.47100000000000036,0.0
472,4.856517314910889,0.001,0.47200000000000036,0.0
473,4.809650897979736,0.001,0.47300000000000036,0.0
474,4.829222202301025,0.001,0.47400000000000037,0.0
475,4.794256210327148,0.001,0.47500000000000037,0.0
476,4.816348552703857,0.001,0.47600000000000037,0.0
477,4.819361209869385,0.001,0.47700000000000037,0.0
478,4.826819896697998,0.001,0.47800000000000037,0.0
479,4.833601474761963,0.001,0.47900000000000037,0.0
480,4.8703508377075195,0.001,0.48000000000000037,0.0
481,4.7957963943481445,0.001,0.48100000000000037,0.0
482,4.815639495849609,0.001,0.4820000000000004,0.0
483,4.859349727630615,0.001,0.4830000000000004,0.0
484,4.837225437164307,0.001,0.4840000000000004,0.0
485,4.827034950256348,0.001,0.4850000000000004,0.0
486,4.81152868270874,0.001,0.4860000000000004,0.0
487,4.804547309875488,0.001,0.4870000000000004,0.0
488,4.844534873962402,0.001,0.4880000000000004,0.0
489,4.7698540687561035,0.001,0.4890000000000004,0.0
490,4.803379535675049,0.001,0.4900000000000004,0.0
491,4.778896808624268,0.001,0.4910000000000004,0.0
492,4.820735931396484,0.001,0.4920000000000004,0.0
493,4.845250129699707,0.001,0.4930000000000004,0.0
494,4.815914154052734,0.001,0.4940000000000004,0.0
495,4.713139533996582,0.001,0.4950000000000004,0.0
496,4.802582263946533,0.001,0.4960000000000004,0.0
497,4.792016506195068,0.001,0.4970000000000004,0.0
498,4.79368782043457,0.001,0.4980000000000004,0.0
499,4.7601423263549805,0.001,0.4990000000000004,0.0
500,4.78942346572876,0.001,0.5000000000000003,0.0
501,4.818686485290527,0.001,0.5010000000000003,0.0
502,4.795803546905518,0.001,0.5020000000000003,0.0
503,4.779960632324219,0.001,0.5030000000000003,0.0
504,4.769058704376221,0.001,0.5040000000000003,0.0
505,4.763162136077881,0.001,0.5050000000000003,0.0
506,4.7229485511779785,0.001,0.5060000000000003,0.0
507,4.773043155670166,0.001,0.5070000000000003,0.0
508,4.790595531463623,0.001,0.5080000000000003,0.0
509,4.762881755828857,0.001,0.5090000000000003,0.0
510,4.750213146209717,0.001,0.5100000000000003,0.0
511,4.806814670562744,0.001,0.5110000000000003,0.0
512,4.774336338043213,0.001,0.5120000000000003,0.0
513,4.769795894622803,0.001,0.5130000000000003,0.0
514,4.7506937980651855,0.001,0.5140000000000003,0.0
515,4.75701379776001,0.001,0.5150000000000003,0.0
516,4.748290061950684,0.001,0.5160000000000003,0.0
517,4.662802219390869,0.001,0.5170000000000003,0.0
